#,district_info_id,indicator_value,indicator_unit,indicator_date,district_name,indicator_name
872,7619,13.56,коэф.,2023-06-30,Бостандыкский район,Коэффицент рождаемости на 1000 человек
873,7987,13.61,коэф.,2023-12-31,Бостандыкский район,Коэффицент рождаемости на 1000 человек
874,7964,13.74,коэф.,2023-12-31,Ауэзовский район,Коэффицент рождаемости на 1000 человек
875,7596,13.77,коэф.,2023-06-30,Ауэзовский район,Коэффицент рождаемости на 1000 человек
876,7803,13.81,коэф.,2023-09-30,Бостандыкский район,Коэффицент рождаемости на 1000 человек
877,7642,13.84,коэф.,2023-06-30,Жетысуский район,Коэффицент рождаемости на 1000 человек
878,11831,13.84,коэф.,2024-09-30,Жетысуский район,Коэффицент рождаемости на 1000 человек
879,11829,13.9,коэф.,2024-09-30,Ауэзовский район,Коэффицент рождаемости на 1000 человек
880,10464,13.95,коэф.,2024-06-30,Жетысуский район,Коэффицент рождаемости на 1000 человек
881,10402,13.96,коэф.,2024-06-30,Ауэзовский район,Коэффицент рождаемости на 1000 человек
882,7780,13.98,коэф.,2023-09-30,Ауэзовский район,Коэффицент рождаемости на 1000 человек
